media0,media1,media2,media3,media4,media5,media6,media7,media8,media9,media10,media11,media12,desvio0,desvio1,desvio2,desvio3,desvio4,desvio5,desvio6,desvio7,desvio8,desvio9,desvio10,desvio11,desvio12,classe
5.280705,-0.754476,0.988657,-1.072477,1.279960,-0.328606,0.777102,0.396387,-0.113906,0.121297,0.660075,-0.201458,-0.221483,5.560159,0.953359,1.363417,0.984610,1.560941,0.401279,1.060246,0.707959,0.347676,0.480381,0.944702,0.391081,0.344896,jackhammer
4.928306,-0.562074,0.933011,-1.075616,1.503513,-0.280665,0.810284,0.246767,-0.256259,-0.000011,0.755898,-0.124316,-0.037625,5.032396,0.957393,1.148125,1.145056,1.601170,0.479205,0.913320,0.474476,0.396763,0.342457,0.864317,0.342016,0.368234,jackhammer
4.927278,-0.538786,1.089999,-0.594722,1.413389,-0.280018,0.568970,0.520058,0.069663,-0.285605,0.407399,-0.054508,-0.110593,5.128417,1.384026,1.417629,0.820376,1.612889,0.439801,0.859699,0.817973,0.441763,0.405818,0.623817,0.327104,0.340046,jackhammer
4.626324,-1.440223,0.715919,-1.068118,1.410691,-0.218121,0.902603,0.301144,-0.060768,-0.252776,0.510951,-0.109566,-0.084304,4.763574,1.638424,0.997506,1.073013,1.587879,0.418019,1.087970,0.653970,0.442278,0.384439,0.686285,0.321665,0.318944,jackhammer
4.610834,-1.289330,0.722089,-1.078692,1.491725,-0.215662,0.885824,0.243409,-0.120414,-0.245382,0.503363,-0.062102,-0.042266,4.713378,1.612160,0.987649,1.143844,1.615813,0.414015,1.028606,0.589489,0.437972,0.407857,0.644684,0.330112,0.309042,jackhammer
4.621911,-1.158881,0.767434,-1.022021,1.470697,-0.297817,0.822568,0.244527,-0.125568,-0.207820,0.501646,-0.116949,-0.014909,4.695956,1.481797,1.014264,1.118060,1.574552,0.456257,0.952879,0.503064,0.428836,0.410295,0.614718,0.338578,0.342402,jackhammer
4.975060,-1.261989,0.691912,-1.100127,1.301916,-0.529668,0.617180,0.283700,0.011404,-0.110890,0.461537,-0.214768,-0.062303,5.127160,1.426357,0.952661,1.113142,1.452317,0.613115,0.822557,0.535057,0.466242,0.376104,0.615690,0.342332,0.395168,jackhammer
5.129341,-0.185094,1.333328,-0.513955,1.476179,-0.508387,0.367085,0.619685,0.189995,-0.140248,0.282836,-0.018531,-0.078074,5.288563,1.249544,1.660574,0.867593,1.637514,0.602973,0.594846,0.822585,0.442050,0.397213,0.494442,0.389918,0.365344,jackhammer
4.830968,-0.657230,0.917351,-1.110774,1.603751,-0.251023,0.737875,0.073765,-0.366758,-0.094410,0.841058,-0.021402,0.152607,4.737453,1.188330,0.917839,1.356411,1.505039,0.568767,0.690766,0.447068,0.616489,0.410767,0.768436,0.383085,0.342682,jackhammer
5.155995,-0.731553,0.868003,-1.103370,1.557086,-0.218293,0.526004,0.055475,-0.295273,-0.055771,0.812142,0.099440,0.155688,5.063372,1.176879,0.877399,1.353092,1.456409,0.526061,0.529765,0.459108,0.581058,0.412097,0.750960,0.355760,0.322616,jackhammer
5.148543,-0.706291,0.903975,-1.061867,1.556399,-0.237817,0.600820,0.151324,-0.163389,-0.074455,0.811682,0.015530,0.131708,5.083278,1.063142,0.915196,1.293585,1.482723,0.510093,0.605334,0.431377,0.471413,0.406807,0.770949,0.354356,0.296596,jackhammer
5.073459,-0.422381,1.043231,-0.926540,1.511450,-0.225759,0.730332,0.304212,-0.125357,0.019005,0.773016,-0.078377,0.182247,4.966750,1.087625,1.027133,1.225247,1.392350,0.552522,0.668855,0.510041,0.473463,0.410882,0.693676,0.408333,0.325388,jackhammer
5.082816,-0.062787,1.377061,-0.563893,1.567366,-0.256312,0.690350,0.556319,-0.029200,0.017894,0.689039,-0.073250,0.276531,4.930545,1.310018,1.388749,1.042212,1.369742,0.667476,0.595944,0.568176,0.493041,0.480980,0.544595,0.483442,0.345189,jackhammer
4.970779,-0.237522,1.246566,-0.621745,1.591081,-0.322111,0.756477,0.550461,-0.113643,-0.112178,0.690704,-0.172435,0.168410,4.908642,1.223398,1.390752,0.976602,1.499286,0.627793,0.720303,0.575200,0.504280,0.475128,0.632948,0.467728,0.354893,jackhammer
5.288417,-0.934608,0.769511,-0.979033,1.275118,-0.311674,0.744028,0.402880,-0.108215,-0.041842,0.671351,-0.222824,-0.021155,5.375882,1.278640,0.956229,1.032280,1.385937,0.491584,0.860635,0.608989,0.403405,0.311381,0.756107,0.367876,0.316965,jackhammer
5.389098,-0.522633,1.023388,-0.639368,1.221789,-0.327416,0.457782,0.541407,0.063125,-0.126306,0.466921,-0.062034,-0.092642,5.557562,1.355964,1.330427,0.864058,1.410363,0.483299,0.691256,0.803515,0.420580,0.365402,0.661391,0.339563,0.330611,jackhammer
4.797196,-1.478037,0.665897,-1.571450,1.206098,-0.218205,0.760959,0.375412,0.098224,-0.107714,0.508212,-0.141416,-0.174326,5.030427,1.410466,1.127268,1.465271,1.442819,0.368626,1.028260,0.679735,0.481294,0.359474,0.776621,0.332136,0.346126,jackhammer
4.938094,-1.388964,0.621339,-1.664996,1.138372,-0.277270,0.619625,0.317444,0.065455,0.007352,0.562806,-0.136662,-0.140553,5.138848,1.339809,1.063345,1.579951,1.340546,0.388155,0.866447,0.591617,0.414317,0.394189,0.795159,0.347859,0.336381,jackhammer
5.256414,-1.018655,0.455732,-1.434186,1.344155,-0.286150,0.586690,0.228781,-0.040131,-0.066655,0.553429,-0.115767,-0.054539,5.376628,1.092332,0.900263,1.461933,1.462021,0.430207,0.757967,0.448136,0.380141,0.334259,0.700010,0.368868,0.358172,jackhammer
5.411182,-1.340148,0.544712,-1.679142,1.124896,-0.189399,0.527351,0.202018,0.042230,-0.014602,0.567633,-0.009133,-0.008003,5.476894,1.415875,0.923084,1.729068,1.197017,0.426581,0.700281,0.423412,0.380565,0.360407,0.690069,0.381715,0.370674,jackhammer
5.501991,-1.118346,0.677794,-1.427602,1.270809,-0.165446,0.471678,0.223536,-0.000917,-0.099211,0.532445,0.048337,-0.022939,5.577485,1.222004,1.017888,1.513875,1.368927,0.424054,0.659638,0.452882,0.371506,0.353704,0.655181,0.354918,0.366532,jackhammer
5.054856,-0.986062,0.771864,-1.253909,1.381853,-0.288352,0.473830,0.264392,-0.002854,-0.054589,0.540042,-0.045847,-0.083672,5.190356,1.036588,1.080174,1.276048,1.525591,0.473880,0.675556,0.518912,0.356851,0.355867,0.725501,0.347363,0.375033,jackhammer
4.862846,-0.960488,0.788776,-1.299384,1.390433,-0.361126,0.512407,0.210389,0.016391,-0.027291,0.556655,-0.089424,-0.076271,4.988055,1.026143,1.093765,1.289842,1.531486,0.468834,0.696737,0.456097,0.366744,0.357401,0.742254,0.366911,0.373492,jackhammer
5.157593,-0.591174,0.677076,-1.237913,1.442635,-0.362626,0.585729,0.222575,-0.024516,0.007292,0.455412,-0.077810,-0.181442,5.403574,0.754273,1.128572,1.154880,1.690198,0.397297,0.871595,0.529720,0.393049,0.421709,0.750468,0.376954,0.358923,jackhammer
5.583838,-0.498898,0.588871,-1.099727,1.474146,-0.342049,0.561372,0.249477,-0.064992,0.030844,0.389922,-0.060066,-0.232299,5.874264,0.664031,1.082602,0.981414,1.765565,0.401001,0.902403,0.611544,0.409920,0.449260,0.732747,0.412745,0.332025,jackhammer
5.767885,-0.834550,0.568025,-1.125127,1.472395,-0.307369,0.545052,0.222485,-0.057453,0.074885,0.483007,-0.067385,-0.275792,6.092875,0.818538,1.086165,0.958379,1.806606,0.395555,0.920203,0.625705,0.431990,0.474258,0.848278,0.421753,0.346729,jackhammer
5.597823,-0.922863,0.502721,-1.281149,1.431463,-0.283817,0.551692,0.226298,-0.077927,0.035489,0.549161,-0.061661,-0.201852,5.851260,0.900200,0.984162,1.174404,1.690568,0.379627,0.861165,0.557792,0.393261,0.425770,0.832919,0.381126,0.362984,jackhammer
-0.959945,-1.543489,0.380917,-0.589749,1.271267,-0.238880,0.798798,-0.012042,0.656400,-0.153931,0.720438,0.117050,0.043215,1.943873,1.689042,0.785704,0.854289,1.314012,0.543124,0.858721,0.378450,0.735784,0.395829,0.750853,0.345591,0.415215,jackhammer
0.298180,-1.661422,0.428143,-0.760979,1.100332,-0.042080,0.707517,0.056994,0.810393,-0.343300,0.675556,-0.006300,-0.090982,1.021498,1.694538,0.866198,0.845810,1.257412,0.339558,0.884348,0.376642,0.964346,0.426048,0.833006,0.323583,0.334580,jackhammer
-0.720855,-1.615596,1.147717,-0.530301,1.412028,0.151471,0.511503,0.242644,0.662962,-0.214215,0.593316,-0.021067,-0.051480,1.020496,1.632603,1.303965,0.648830,1.514969,0.445614,0.654959,0.448446,0.791349,0.355834,0.717634,0.321465,0.309294,jackhammer
-0.730807,-1.737511,1.123622,-0.563021,1.464607,0.246917,0.601395,0.230629,0.613555,-0.166005,0.579892,-0.039988,-0.035770,1.014254,1.771074,1.306806,0.695709,1.544117,0.462390,0.718356,0.423150,0.729923,0.347765,0.688236,0.295715,0.304320,jackhammer
-0.627273,-1.780070,1.079050,-0.527918,1.469792,0.227539,0.573083,0.188438,0.563715,-0.214737,0.501365,-0.012928,-0.081041,0.921347,1.763596,1.316081,0.636076,1.600159,0.490156,0.739183,0.410579,0.716244,0.324744,0.655866,0.321722,0.337522,jackhammer
-0.706499,-1.702243,1.118070,-0.500689,1.526740,0.287119,0.579777,0.095490,0.521079,-0.218610,0.592837,0.003156,-0.117208,0.940475,1.646121,1.350483,0.582847,1.691862,0.572540,0.772413,0.357829,0.718633,0.334712,0.774208,0.332598,0.308253,jackhammer
-0.679891,-1.683740,1.098489,-0.487467,1.576355,0.270588,0.649208,0.093606,0.466656,-0.203508,0.663872,-0.051339,-0.112543,0.911148,1.635808,1.327192,0.561438,1.734736,0.537020,0.829241,0.368265,0.683091,0.335260,0.834153,0.307446,0.284408,jackhammer
-0.413951,-1.701456,1.116779,-0.427313,1.496327,0.176832,0.656410,0.198808,0.449174,-0.275571,0.546214,-0.094253,-0.091687,0.782786,1.680121,1.321990,0.521773,1.630572,0.442886,0.808819,0.432641,0.628613,0.334409,0.718608,0.297989,0.295064,jackhammer
-0.591138,-1.595679,1.136861,-0.551752,1.566840,0.331189,0.649185,0.250154,0.451586,-0.344208,0.438481,-0.023995,-0.010814,0.924839,1.648149,1.251618,0.650287,1.620591,0.514574,0.739723,0.424374,0.559800,0.451750,0.542916,0.310628,0.289658,jackhammer
-0.595124,-1.660282,1.117304,-0.526557,1.476856,0.321169,0.637161,0.315015,0.483838,-0.331535,0.438968,-0.050177,-0.042492,0.942649,1.687783,1.265647,0.619041,1.561822,0.521586,0.739530,0.494813,0.619411,0.417061,0.560980,0.299224,0.285882,jackhammer
-0.480936,-1.683781,1.172106,-0.601021,1.452593,0.393925,0.624063,0.277506,0.490506,-0.243672,0.422999,-0.124631,-0.031925,0.903249,1.711495,1.317004,0.716607,1.530132,0.557548,0.731852,0.463578,0.616475,0.353330,0.537947,0.307253,0.285970,jackhammer
0.370017,-1.637992,0.524629,-0.678408,1.117283,-0.061113,0.752434,0.100774,0.743208,-0.399392,0.659138,-0.072064,-0.046153,1.010245,1.732113,0.920021,0.821522,1.228759,0.352348,0.885855,0.375372,0.860614,0.475670,0.776435,0.334425,0.306504,jackhammer
-0.426832,-1.597170,1.267281,-0.724001,1.482408,0.440717,0.576899,0.214633,0.464272,-0.231700,0.445365,-0.106274,-0.044198,0.839016,1.609647,1.401278,0.784199,1.570877,0.600386,0.700241,0.411330,0.616430,0.363830,0.572165,0.303040,0.282857,jackhammer
-0.537408,-1.680166,1.192406,-0.757854,1.530249,0.391796,0.503873,0.305435,0.573857,-0.239331,0.311027,-0.087859,-0.056408,0.880243,1.683911,1.347181,0.810555,1.627778,0.561655,0.680212,0.498429,0.735287,0.372729,0.514493,0.308829,0.310674,jackhammer
-0.422679,-1.603328,1.175581,-0.712957,1.570683,0.401064,0.530502,0.236345,0.639060,-0.253234,0.284492,-0.035372,-0.114785,0.819317,1.571413,1.400430,0.749411,1.728680,0.627195,0.757914,0.512116,0.833202,0.342623,0.532494,0.316809,0.314911,jackhammer
-0.072242,-1.397945,1.206641,-0.701138,1.529492,0.330446,0.543899,0.103700,0.507325,-0.287343,0.406464,0.001989,-0.066327,0.713334,1.432510,1.406354,0.772774,1.642041,0.558896,0.699521,0.376381,0.666514,0.377628,0.560749,0.307641,0.300958,jackhammer
-0.032953,-1.355253,1.146586,-0.668794,1.580510,0.225046,0.422717,0.076149,0.429953,-0.285897,0.384071,0.029064,0.034344,0.699246,1.485899,1.266377,0.806997,1.598967,0.461373,0.509875,0.348346,0.535497,0.449594,0.474906,0.291731,0.293718,jackhammer
-0.033570,-1.095598,1.234563,-0.746672,1.604508,0.264079,0.524141,-0.040103,0.338053,-0.279295,0.417393,0.045274,-0.037403,0.684979,1.162476,1.412493,0.803790,1.695004,0.530281,0.646119,0.342006,0.525471,0.384605,0.552869,0.291637,0.290327,jackhammer
-0.209509,-0.908714,1.208505,-0.750447,1.543749,0.149469,0.434850,-0.084356,0.379604,-0.249493,0.445208,0.040342,-0.140538,0.730496,0.911403,1.473784,0.718689,1.734712,0.499991,0.670845,0.360596,0.636794,0.322709,0.666453,0.360969,0.309112,jackhammer
-0.016901,-0.921294,1.096637,-0.833532,1.486131,0.100125,0.309320,-0.093595,0.402560,-0.241670,0.532513,-0.008589,-0.194794,0.850172,0.853395,1.406624,0.762501,1.719337,0.456997,0.605985,0.374744,0.708627,0.319168,0.798339,0.371068,0.285601,jackhammer
0.146664,-0.787061,1.038596,-0.975730,1.481707,0.122430,0.278113,-0.052514,0.382148,-0.221882,0.561779,0.008711,-0.193457,0.910604,0.736919,1.334166,0.882922,1.716015,0.477595,0.581022,0.360230,0.674364,0.340905,0.817909,0.376737,0.260534,jackhammer
0.232917,-1.512643,0.725190,-0.609097,1.168309,-0.017941,0.822780,0.072554,0.699140,-0.366077,0.706748,-0.085438,-0.086049,0.979345,1.544927,1.042699,0.722946,1.314127,0.367127,0.976333,0.381911,0.866098,0.421231,0.857996,0.322471,0.303316,jackhammer
-0.094474,-0.598393,1.081821,-0.968615,1.465622,0.053829,0.311344,-0.010666,0.430445,-0.258620,0.513502,0.045261,-0.187691,0.793931,0.572113,1.372385,0.885774,1.701891,0.444264,0.592883,0.380262,0.712297,0.340654,0.765710,0.384355,0.265524,jackhammer
-0.449150,-0.693514,1.397695,-0.774274,1.511807,0.106394,0.401946,0.068230,0.534759,-0.305559,0.473009,0.073091,-0.142746,0.853311,0.680241,1.631279,0.758237,1.697798,0.444994,0.627949,0.403128,0.769047,0.357224,0.683020,0.382490,0.279207,jackhammer
-0.733286,-0.730656,1.612919,-0.635281,1.669128,0.189139,0.436145,0.128302,0.603347,-0.296453,0.474644,0.089450,-0.029693,0.916829,0.804097,1.687230,0.691074,1.739902,0.394246,0.560776,0.352633,0.698168,0.403170,0.580535,0.326022,0.297965,jackhammer
-0.650839,-0.753956,1.622601,-0.602572,1.822997,0.164365,0.403941,0.124300,0.652994,-0.223867,0.497837,0.002578,0.014332,0.834474,0.896590,1.657233,0.701262,1.844138,0.356140,0.511816,0.321510,0.704371,0.375151,0.569828,0.299991,0.311632,jackhammer
0.044480,-1.460507,0.746261,-0.565003,1.153261,0.067513,0.728749,0.027576,0.670993,-0.324034,0.674622,-0.009729,-0.072786,0.932928,1.491882,1.025320,0.670222,1.283431,0.392790,0.891713,0.353726,0.820792,0.408392,0.814308,0.311936,0.291380,jackhammer
-0.314175,-1.518075,0.799180,-0.424185,1.250712,0.195620,0.492423,0.014654,0.692789,-0.249643,0.608658,0.063788,-0.050199,0.872301,1.565544,1.037250,0.571340,1.361886,0.455681,0.649252,0.337946,0.813916,0.374656,0.731717,0.335133,0.284946,jackhammer
-0.407773,-1.630265,0.945583,-0.306008,1.420413,0.259207,0.351317,0.017277,0.615312,-0.265499,0.592959,0.079495,-0.037917,0.794003,1.657151,1.119717,0.483510,1.507423,0.458563,0.533584,0.365308,0.750593,0.390892,0.704314,0.331479,0.274152,jackhammer
-0.243710,-1.608041,0.956927,-0.405897,1.376679,0.233611,0.383937,0.015405,0.507757,-0.218964,0.624353,0.058397,-0.016166,0.746137,1.668151,1.118073,0.591703,1.441506,0.423743,0.535514,0.342655,0.614808,0.378828,0.718752,0.314787,0.290874,jackhammer
-0.172855,-1.679714,0.974522,-0.544116,1.296915,0.169406,0.507356,0.126188,0.576172,-0.176754,0.583044,-0.061473,-0.069227,0.680542,1.697163,1.189870,0.638923,1.410145,0.416914,0.659944,0.391730,0.709094,0.343063,0.723490,0.327637,0.298276,jackhammer
-0.362021,-1.694125,1.042185,-0.584021,1.325174,0.066534,0.488534,0.223007,0.663195,-0.212244,0.541522,-0.071252,-0.082688,0.812040,1.681144,1.239141,0.657169,1.462581,0.403117,0.660827,0.457628,0.814242,0.344693,0.695565,0.346333,0.311955,jackhammer
5.388497,-0.619692,0.736768,-1.182728,1.124827,-0.154203,0.896274,0.654503,0.079126,0.064820,0.672328,-0.333991,-0.180445,5.638138,0.992159,1.122136,1.182370,1.367333,0.377676,1.164977,0.963051,0.477655,0.411063,0.920195,0.404376,0.356496,jackhammer
1.824645,-0.499407,0.762426,-0.972844,1.504608,-0.026026,0.876065,-0.076616,0.481825,-0.453987,0.800629,-0.295935,0.152260,1.954930,1.017747,0.915742,1.227515,1.409883,0.437268,0.810819,0.417169,0.493350,0.687967,0.731219,0.550059,0.307416,jackhammer
1.896391,-0.578887,0.625440,-1.119828,1.448689,0.008717,0.880611,0.004720,0.483876,-0.430560,0.762996,-0.199561,0.168738,1.973258,1.030470,0.811801,1.400627,1.342412,0.414678,0.799299,0.383698,0.492572,0.670540,0.670680,0.469419,0.306769,jackhammer
1.779555,-0.758478,0.551548,-1.096010,1.465872,0.103933,0.784954,0.071026,0.521036,-0.395050,0.707091,-0.214190,0.160501,1.830163,1.198371,0.831598,1.361563,1.369562,0.393932,0.733497,0.342293,0.513063,0.629844,0.624932,0.471958,0.302586,jackhammer
1.575292,-0.827217,0.490587,-1.012637,1.606896,0.086373,0.686852,0.058487,0.544272,-0.355587,0.735379,-0.208669,0.146250,1.669157,1.233922,0.790098,1.259576,1.507527,0.372518,0.661732,0.362191,0.536318,0.581100,0.662976,0.452535,0.311967,jackhammer
1.227496,-0.816288,0.657497,-1.017057,1.677661,0.071062,0.594821,0.044525,0.509930,-0.398248,0.787862,-0.116397,0.120469,1.403301,1.145667,0.895494,1.231309,1.604708,0.347940,0.595975,0.352732,0.526520,0.594277,0.730848,0.363079,0.305561,jackhammer
5.547778,-0.795637,0.878108,-1.282900,1.277535,0.046768,0.807010,0.183141,-0.074554,0.083976,0.708150,-0.080030,0.082286,5.514036,1.369263,0.999876,1.454826,1.256957,0.334655,0.810433,0.434246,0.394722,0.293612,0.695598,0.345772,0.306399,jackhammer
5.620495,-1.004814,0.814774,-1.182715,1.377464,-0.040842,0.722090,0.116102,-0.080522,0.020497,0.701345,-0.066541,0.082869,5.597772,1.520738,0.948937,1.363461,1.361751,0.368326,0.725907,0.386563,0.389159,0.304921,0.694782,0.343328,0.298249,jackhammer
5.775187,-0.816413,0.869411,-1.087890,1.351175,-0.100695,0.654930,0.240971,-0.075698,0.064919,0.682673,-0.044467,0.027386,5.810546,1.353625,1.040330,1.237999,1.393830,0.402801,0.719678,0.491284,0.359151,0.314523,0.721736,0.331421,0.291941,jackhammer
5.759103,-0.551170,1.137040,-0.895879,1.258499,-0.213162,0.579989,0.475665,0.025753,0.175897,0.728246,-0.096385,-0.059289,5.980071,1.157391,1.331218,1.034639,1.392668,0.445319,0.757405,0.706469,0.380518,0.410448,0.854095,0.343686,0.337263,jackhammer
4.627394,-0.339192,1.151999,-0.820855,1.289261,-0.385799,0.831789,0.227442,0.227395,0.068747,0.712291,-0.116551,0.016852,4.935419,1.109234,1.311904,1.002935,1.366471,0.608664,0.957694,0.589220,0.428226,0.423274,0.794949,0.402903,0.375291,jackhammer
3.650241,-0.209308,0.876836,-0.849142,1.287707,-0.496885,1.052487,-0.163643,0.510111,-0.233933,0.945260,-0.334082,0.148742,3.681226,1.164186,0.991266,1.112768,1.242798,0.773091,0.992633,0.517035,0.504180,0.548843,0.916127,0.663260,0.343735,jackhammer
2.779086,-0.369745,0.752323,-0.849217,1.356330,-0.364580,0.942825,-0.125928,0.607836,-0.335641,1.030217,-0.451065,0.050234,3.047051,1.148739,0.982176,1.009558,1.376823,0.601364,0.971846,0.414302,0.650579,0.534204,1.047941,0.620601,0.348336,jackhammer
1.828128,-0.532786,0.817306,-0.928589,1.507392,-0.133702,0.877417,-0.100080,0.539021,-0.419091,0.844493,-0.343690,0.055081,2.029583,1.096236,1.057084,1.079667,1.503916,0.444796,0.896400,0.372126,0.597833,0.596079,0.857530,0.512298,0.342435,jackhammer
3.300450,-0.559659,1.638151,-0.709443,0.003751,0.248570,0.366814,-1.184811,-0.324875,-0.675060,-0.223809,0.186850,0.217337,3.226847,0.924168,1.499985,1.082041,0.512134,0.351031,0.378747,1.452625,0.664808,0.969815,0.536929,0.305482,0.276504,jackhammer
2.802639,-0.656642,1.635646,-0.829526,0.136804,0.334047,0.293994,-1.007313,-0.202314,-0.763678,-0.246252,0.236231,0.188456,2.752910,0.932472,1.525873,1.143382,0.381765,0.367105,0.358027,1.246850,0.498444,0.997811,0.517771,0.278120,0.284992,jackhammer
2.857662,-0.609898,1.581590,-0.955423,0.070296,0.280900,0.283684,-1.016581,-0.183461,-0.743050,-0.177479,0.204107,0.187388,2.780499,0.887110,1.476612,1.237216,0.387348,0.338644,0.336672,1.248611,0.480629,0.972276,0.460328,0.283877,0.286628,jackhammer
2.938375,-0.636687,1.553336,-0.963882,0.075519,0.227767,0.275624,-0.965113,-0.137058,-0.772904,-0.125931,0.229109,0.201862,2.818694,0.920387,1.413601,1.239768,0.387911,0.346666,0.307855,1.215287,0.478379,1.020787,0.423867,0.303106,0.298598,jackhammer
3.663355,-0.522442,2.253205,-0.631979,0.356038,0.215644,0.367187,-0.796340,-0.036450,-0.444816,-0.247110,0.453295,-0.088299,3.954053,0.739689,2.405266,0.697401,0.541610,0.507223,0.555637,0.788383,0.319061,0.508060,0.366408,0.612286,0.301578,jackhammer
-4.193351,-1.922768,0.851847,-0.628032,0.574221,-0.553092,0.640896,-0.701702,0.548831,-0.371971,0.479690,-0.563808,0.277279,4.604467,2.278077,0.731066,0.994919,0.540558,0.927138,0.579568,1.051156,0.456207,0.751794,0.404067,0.919748,0.292422,jackhammer
-3.313440,-1.997452,1.215752,-0.867765,0.868818,-0.629014,0.941175,-0.836806,0.766181,-0.444758,0.459892,-0.414535,0.360209,3.780641,2.429500,0.959556,1.285883,0.672044,1.080249,0.751295,1.262108,0.558734,0.893321,0.362447,0.846926,0.307857,jackhammer
-3.157471,-1.971765,1.370257,-0.778644,0.801149,-0.866080,0.588246,-0.977866,0.785342,-0.409083,0.380568,-0.639054,0.295899,3.524087,2.359841,1.175845,1.175791,0.688286,1.239688,0.510626,1.341752,0.653526,0.791703,0.391415,1.001183,0.352173,jackhammer
-2.789908,-1.945347,1.226068,-0.875348,0.721215,-0.930127,0.559864,-1.050777,0.601225,-0.318382,0.347032,-0.706290,0.345582,3.202897,2.371246,0.986740,1.308871,0.574411,1.348266,0.498613,1.459464,0.420805,0.749773,0.390467,1.114776,0.348238,jackhammer
-2.669534,-1.932913,1.101983,-0.806279,0.816609,-0.881359,0.592647,-0.924251,0.656926,-0.233785,0.340521,-0.626235,0.461715,3.215487,2.482698,0.782868,1.328927,0.553746,1.423795,0.448761,1.447941,0.397028,0.779128,0.393989,1.144854,0.315041,jackhammer
-2.773069,-1.948388,1.091970,-0.888903,0.842429,-0.921513,0.647856,-0.808481,0.659190,-0.188243,0.334262,-0.495345,0.448020,3.346937,2.487595,0.800200,1.400575,0.583093,1.446572,0.489381,1.327763,0.405449,0.726093,0.365566,1.016503,0.342390,jackhammer
-3.090507,-2.083826,1.212675,-0.882645,0.824369,-1.012372,0.580914,-0.811937,0.672255,-0.289500,0.297137,-0.652650,0.379362,3.549685,2.545911,0.968897,1.327907,0.595972,1.460473,0.499730,1.256414,0.459583,0.770580,0.411787,1.091415,0.366174,jackhammer
-3.268245,-2.005099,1.059100,-0.894191,0.794141,-0.908350,0.567720,-0.832912,0.716179,-0.278698,0.361529,-0.651350,0.344483,3.710601,2.428884,0.849330,1.316596,0.608665,1.326977,0.493809,1.241279,0.512574,0.727664,0.407867,1.059927,0.351399,jackhammer
-3.850872,-2.397336,1.217204,-0.892011,0.986799,-0.728563,0.666304,-0.784641,0.830290,-0.128118,0.441297,-0.435786,0.591868,4.622746,3.078366,0.799757,1.554874,0.596855,1.412546,0.410568,1.455334,0.469803,0.834981,0.378436,1.098403,0.383668,jackhammer
-3.498448,-1.931081,1.393651,-0.621788,0.872571,-0.489853,0.704983,-0.713523,0.939396,-0.210069,0.421724,-0.534856,0.396154,4.001945,2.446656,1.120622,1.102853,0.658138,1.003976,0.585364,1.169043,0.678510,0.731589,0.375399,1.015771,0.321197,jackhammer
-2.812196,-2.297646,1.607331,-0.756922,1.027701,-0.567092,0.748150,-0.809587,0.872453,-0.397921,0.479952,-0.344548,0.357381,3.312450,2.789578,1.377787,1.271883,0.817439,1.050287,0.600584,1.257312,0.681078,0.882707,0.463078,0.790273,0.457244,jackhammer
-2.065940,-1.172958,2.120500,-0.281836,1.497663,-0.141323,1.192912,-0.624134,1.172865,-0.275041,0.603752,-0.267282,0.378670,2.795732,1.822130,1.916887,1.002636,1.323557,0.905156,1.018504,1.178579,0.935380,0.826344,0.451179,0.738166,0.449060,jackhammer
-1.812281,-1.480954,1.992315,-0.169125,1.686211,-0.147915,1.171025,-0.307615,1.243208,0.003778,0.664612,-0.192750,0.533417,2.692353,2.121280,1.597685,0.886458,1.291249,0.916709,0.832649,0.997192,0.840086,0.697655,0.460430,0.825830,0.389350,jackhammer
-2.271106,-1.049805,2.208393,0.010311,1.768580,0.072615,1.229040,-0.252583,1.288218,-0.043122,0.839281,-0.269832,0.420169,2.811611,1.608847,1.885899,0.693276,1.440937,0.531068,0.917350,0.752802,0.947921,0.593147,0.547468,0.807850,0.335108,jackhammer
-2.261780,-1.241499,1.954464,-0.208445,1.539419,-0.139070,1.030566,-0.492615,1.028096,-0.014993,0.673320,-0.161676,0.566704,3.082664,1.965630,1.499622,0.890403,1.085275,0.847780,0.688951,1.202105,0.641189,0.757042,0.368610,0.806824,0.319907,jackhammer
-2.369959,-1.057457,1.958149,-0.567089,1.294967,-0.302383,0.976693,-0.557049,0.984442,-0.196413,0.594873,-0.346203,0.440943,2.993933,1.647217,1.624205,1.127654,0.953326,0.852710,0.690924,1.111909,0.690277,0.765480,0.397951,0.874346,0.370999,jackhammer
-3.000114,-1.795059,1.215679,-0.848043,1.034488,-0.697545,0.810193,-0.768133,0.777144,-0.458526,0.373152,-0.621175,0.265583,3.449416,2.161465,1.058333,1.202321,0.878849,1.074961,0.700621,1.107965,0.642490,0.848846,0.430054,0.958005,0.338544,jackhammer
-2.999150,-2.262617,1.278737,-0.921690,0.822520,-0.764679,0.680077,-0.843255,0.863142,-0.420903,0.273463,-0.713237,0.270504,3.386373,2.656461,1.165990,1.281952,0.682757,1.113530,0.574330,1.184277,0.719385,0.818289,0.398276,1.070841,0.353872,jackhammer
-2.752708,-2.393773,2.333588,-0.450152,0.141582,-0.179077,0.679687,-0.934990,0.851381,-0.314207,0.014376,-1.132336,-0.084005,3.144903,2.438561,2.598634,0.592320,0.614904,0.621657,0.880109,0.946383,1.025130,0.484919,0.410105,1.131130,0.424134,jackhammer
